ticker,day_of_week,opt_type,date,contract_symbol,strike,source,entry_time,entry_price,exit_time,exit_price,payoff_per_share,contracts,cost_dollars,pnl_dollars,profitable,note
TSLA,Wednesday,C,2026-03-25,TSLA260325C00387500,387.5,REAL,3:50 PM,0.12,3:55 PM,0.03,-0.09,9,108.0,-81.0,False,
TSLA,Wednesday,C,2026-04-01,TSLA260401C00380000,380.0,REAL,3:50 PM,0.36,3:55 PM,1.19,0.83,3,108.0,249.0,True,
TSLA,Wednesday,C,2026-04-08,TSLA260408C00347500,347.5,REAL,3:50 PM,0.01,3:54 PM,0.01,0.0,100,100.0,0.0,False,
TSLA,Wednesday,C,2026-04-15,TSLA260415C00387500,387.5,REAL,3:50 PM,5.45,3:55 PM,4.75,-0.7,1,545.0,-70.0,False,
TSLA,Wednesday,C,2026-04-22,TSLA260422C00390000,390.0,SIM,3:50 PM,0.0256,3:55 PM,0.0005,-0.0251,40,102.35,-100.36,False,
TSLA,Wednesday,C,2026-04-29,TSLA260429C00372500,372.5,REAL,3:50 PM,0.69,3:55 PM,1.2,0.51,2,138.0,102.0,True,
TSLA,Wednesday,C,2026-05-06,TSLA260506C00397500,397.5,REAL,3:50 PM,2.74,3:55 PM,1.17,-1.57,1,274.0,-157.0,False,
TSLA,Wednesday,C,2026-05-13,TSLA260513C00447500,447.5,REAL,3:50 PM,0.03,3:55 PM,0.05,0.02,34,102.0,68.0,True,
TSLA,Wednesday,C,2026-05-20,TSLA260520C00412500,412.5,REAL,3:50 PM,1.19,3:55 PM,4.0,2.81,1,119.0,281.0,True,
TSLA,Wednesday,C,2026-05-27,TSLA260527C00440000,440.0,REAL,3:50 PM,0.31,3:55 PM,0.78,0.47,4,124.0,188.0,True,
TSLA,Wednesday,C,2026-06-03,TSLA260603C00422500,422.5,REAL,3:50 PM,0.47,3:55 PM,0.85,0.38,3,141.0,114.0,True,
TSLA,Wednesday,C,2026-06-10,TSLA260610C00385000,385.0,REAL,3:50 PM,0.1,3:55 PM,0.01,-0.09,10,100.0,-90.0,False,
TSLA,Wednesday,C,2026-06-17,TSLA260617C00402500,402.5,REAL,3:50 PM,0.01,3:55 PM,0.01,0.0,100,100.0,0.0,False,
TSLA,Wednesday,C,2026-06-24,TSLA260624C00375000,375.0,REAL,3:50 PM,1.71,3:55 PM,1.3,-0.41,1,171.0,-41.0,False,
TSLA,Wednesday,C,2026-07-01,TSLA260701C00425000,425.0,REAL,3:50 PM,1.8,3:55 PM,0.93,-0.87,1,180.0,-87.0,False,
TSLA,Wednesday,P,2026-02-18,TSLA260218P00412500,412.5,REAL,3:20 PM,2.25,3:35 PM,1.36,-0.89,1,225.0,-89.0,False,
TSLA,Wednesday,P,2026-02-25,TSLA260225P00415000,415.0,REAL,3:20 PM,0.38,3:35 PM,0.62,0.24,3,114.0,72.0,True,
TSLA,Wednesday,P,2026-03-04,TSLA260304P00407500,407.5,REAL,3:20 PM,1.05,3:35 PM,0.7,-0.35,1,105.0,-35.0,False,
TSLA,Wednesday,P,2026-03-11,TSLA260311P00405000,405.0,REAL,3:20 PM,0.39,3:35 PM,0.12,-0.27,3,117.0,-81.0,False,
TSLA,Wednesday,P,2026-03-18,TSLA260318P00397500,397.5,REAL,3:20 PM,2.76,3:35 PM,3.4,0.64,1,276.0,64.0,True,
TSLA,Wednesday,P,2026-03-25,TSLA260325P00387500,387.5,REAL,3:20 PM,1.1,3:35 PM,2.13,1.03,1,110.0,103.0,True,
TSLA,Wednesday,P,2026-04-01,TSLA260401P00380000,380.0,REAL,3:20 PM,0.58,3:35 PM,0.36,-0.22,2,116.0,-44.0,False,
TSLA,Wednesday,P,2026-04-08,TSLA260408P00347500,347.5,REAL,3:20 PM,5.83,3:35 PM,5.12,-0.71,1,583.0,-71.0,False,
TSLA,Wednesday,P,2026-04-15,TSLA260415P00387500,387.5,REAL,3:20 PM,0.07,3:35 PM,0.03,-0.04,15,105.0,-60.0,False,
TSLA,Wednesday,P,2026-04-22,TSLA260422P00390000,390.0,SIM,3:20 PM,1.5448,3:35 PM,1.7483,0.2035,1,154.48,20.35,True,
TSLA,Wednesday,P,2026-04-29,TSLA260429P00372500,372.5,REAL,3:20 PM,0.27,3:35 PM,0.77,0.5,4,108.0,200.0,True,
TSLA,Wednesday,P,2026-05-06,TSLA260506P00397500,397.5,REAL,3:20 PM,0.05,3:35 PM,0.11,0.06,20,100.0,120.0,True,
TSLA,Wednesday,P,2026-05-13,TSLA260513P00447500,447.5,REAL,3:20 PM,1.33,3:35 PM,2.84,1.51,1,133.0,151.0,True,
TSLA,Wednesday,P,2026-05-20,TSLA260520P00412500,412.5,REAL,3:20 PM,0.33,3:35 PM,0.62,0.29,4,132.0,116.0,True,
TSLA,Wednesday,P,2026-05-27,TSLA260527P00440000,440.0,REAL,3:20 PM,0.86,3:35 PM,0.58,-0.28,2,172.0,-56.0,False,
TSLA,Wednesday,P,2026-06-03,TSLA260603P00422500,422.5,REAL,3:20 PM,0.42,3:35 PM,0.87,0.45,3,126.0,135.0,True,
TSLA,Wednesday,P,2026-06-10,TSLA260610P00385000,385.0,REAL,3:20 PM,4.64,3:35 PM,3.35,-1.29,1,464.0,-129.0,False,
TSLA,Wednesday,P,2026-06-17,TSLA260617P00402500,402.5,REAL,3:20 PM,4.35,3:34 PM,6.25,1.9,1,435.0,190.0,True,
TSLA,Wednesday,P,2026-06-24,TSLA260624P00375000,375.0,REAL,3:20 PM,1.36,3:35 PM,0.56,-0.8,1,136.0,-80.0,False,
TSLA,Wednesday,P,2026-07-01,TSLA260701P00425000,425.0,REAL,3:20 PM,0.49,3:35 PM,0.28,-0.21,3,147.0,-63.0,False,
